Company,#,Deal Type,Date,Amount,Raised to Date,Pre-Val,Post-Val,Investors,Status,Stage,Source File
Toss,6,Later Stage VC (Series E),18-Jun-2018,$40.00M,$206.90M,~$1.06B,~$1.1B,Aspex Management,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Toss,7,Later Stage VC,17-Dec-2018,$80.00M,$286.90M,$1.12B,$1.20B,"Kleiner Perkins, Ribbit Capital",Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Toss,8,Later Stage VC,08-Aug-2019,$64.00M,$350.90M,$2.14B,$2.20B,Aspex Management,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Toss,9,Later Stage VC,24-Aug-2020,$35.60M,$386.50M,~$2.56B,~$2.6B,HSG,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Toss,10,Later Stage VC (Series G),28-Aug-2020,$173.50M,$560.00M,$2.43B,$2.60B,Alkeon Capital,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Toss,11,Later Stage VC,22-Jun-2021,$410.00M,$970.00M,$6.99B,$7.40B,Alkeon Capital,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Toss,12,Secondary Transaction - Private,16-Dec-2021,n.d.,$970.00M,~$7.26B,~$7.26B,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Toss,13,Later Stage VC (Series G),20-Dec-2022,$405.00M,$1.38B,$6.60B,$7.00B,Tonic Private Equity,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Toss,14,IPO,29-Oct-2024,n.d.,~$1.28B,~$147.7M,$147.73M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Akulaku,1,Seed Round,01-May-2014,~$8.7M,~$8.7M,~$49.1M,~$57.8M,n.d.,Completed,Startup,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Akulaku,2,Early Stage VC (Series A),01-May-2016,$5.00M,$15.00M,~$91M,~$96M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Akulaku,3,Early Stage VC (Series B),01-Jul-2017,$45.00M,$60.00M,$84.00M,$129.00M,Qiming Venture Partners,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Akulaku,4,Later Stage VC (Series C),01-Nov-2018,$70.00M,$130.00M,~$321.7M,~$391.7M,"Peak XV Partners, Qiming Venture Partners",Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Akulaku,5,Later Stage VC (Series D),14-Jan-2019,$100.00M,$230.00M,$350.00M,$450.00M,Ant Group,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Akulaku,6,Secondary Transaction - Private,01-Oct-2021,n.d.,$230.00M,~$935.6M,~$935.6M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Akulaku,7,Later Stage VC (Series E),19-Jan-2022,$110.00M,$340.00M,$900.00M,$1.00B,SCB Group,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Akulaku,8,Later Stage VC,26-Dec-2022,$200.00M,$540.00M,~$800M,~$1B,Mitsubishi UFJ Financial Group,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Akulaku,9,Debt Refinancing,22-Mar-2024,$100.00M,$540.00M,~$1B,~$1B,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Akulaku,10,Debt - General,28-Aug-2025,$12.25M,$552.25M,$900M,$1B,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,1,Accelerator/Incubator,01-Feb-2015,$1.16M,$1.16M,~$4.6M,~$5.8M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,2,Seed Round,08-Sep-2015,~$75K,$1.16M,~$425K,~$500K,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,3,Accelerator/Incubator,18-Jan-2016,$0.05M,$1.21M,~$640K,~$690K,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,4,Accelerator/Incubator,16-Feb-2017,~$300K,$1.21M,~$1.8M,~$2.1M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,5,Accelerator/Incubator,26-Feb-2018,~$900K,$1.21M,~$4.8M,~$5.7M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,6,Later Stage VC (Series A),13-Nov-2018,$4.00M,$5.21M,$8.32M,$12.32M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,7,Later Stage VC (Series B),03-Sep-2020,$19.81M,$25.02M,$69.47M,$89.28M,"Argor Capital, Northstar Group",Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,8,Later Stage VC (Series C),10-Jan-2022,$90.07M,$115.08M,$317.21M,$407.28M,"Peak XV Partners, SoftBank Vision Fund, Temasek",Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,9,Debt - General,07-Oct-2022,$32.76M,$147.84M,~$760.5M,~$760.5M,PT Bank DBS Indonesia,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,10,Later Stage VC,06-Mar-2023,$150.00M,$297.84M,~$930M,~$1.08B,G42 Expansion Fund,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,11,Later Stage VC (Series D),07-Jul-2023,$199.56M,$497.40M,$1.22B,$1.42B,G42 Expansion Fund,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,12,Later Stage VC,n.d.,~$200M,~$1.25B,$1.22B,$1.42B,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,13,Secondary Transaction - Private,01-Oct-2023,n.d.,$497.40M,~$1.47B,~$1.47B,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,14,Capital Spending,31-May-2024,$30.00M,$527.40M,~$1.57B,~$1.6B,PT Bank HSBC Indonesia,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,15,Later Stage VC,03-Dec-2024,~$260M,~$788.7M,~$1.47B,~$1.73B,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,16,Merger/Acquisition,22-Jun-2025,n.d.,~$1.05B,~$1.86B,~$1.86B,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
eFishery,17,Bankruptcy: Liquidation,01-Jan-2025,~$260M,$527.40M,~$1.49B,~$1.75B,n.d.,Completed,Bankruptcy: Liquidation,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
ShopBack,1,Accelerator/Incubator,n.d.,~$6M,~$397.4M,~$34M,~$40M,n.d.,Completed,Startup,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
ShopBack,2,Accelerator/Incubator,n.d.,~$194.4M,~$591.8M,$925.65M,$1.12B,n.d.,Completed,Startup,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
ShopBack,3,Seed Round,01-Apr-2014,$0.64M,$0.64M,$2.08M,$2.73M,East Ventures,Completed,Startup,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
ShopBack,4,Early Stage VC (Series A),09-Mar-2015,$2.11M,$2.75M,$9.99M,$12.10M,Credit Saison,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
ShopBack,5,Early Stage VC (Series B),22-Apr-2016,$10.43M,$13.19M,$26.09M,$36.52M,"EV Growth, Rakuten Capital, Temasek",Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
ShopBack,6,Later Stage VC (Series C),29-Sep-2017,$25.41M,$38.60M,$85.24M,$110.65M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
ShopBack,7,Later Stage VC (Series D1),12-Mar-2020,$76.58M,$115.18M,$257.63M,$334.21M,Temasek,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
ShopBack,8,Later Stage VC (Series E),07-Oct-2021,$40.68M,$155.85M,$499.59M,$540.27M,Temasek,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
ShopBack,9,Secondary Transaction - Private,01-Jul-2022,n.d.,$155.85M,~$763.1M,~$763.1M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
ShopBack,10,Later Stage VC (Series F),08-May-2023,$235.50M,$391.35M,$925.65M,$1.12B,Westpac,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Adaptyx,1,Seed Round,01-Jul-2022,$5.00M,$5.00M,$18.00M,$23.00M,n.d.,Completed,Startup,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Adaptyx,2,Accelerator/Incubator,01-Jan-2025,~$5.4M,$5.00M,~$30.5M,~$35.9M,n.d.,Completed,Startup,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Adaptyx,3,Early Stage VC (Series A),20-Oct-2025,$14.00M,$19.00M,$23.00M,$41.00M,n.d.,Completed,Startup,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Yassir,1,Seed Round,26-Aug-2019,$0.11M,$0.11M,~$26.5M,~$26.6M,Unpopular Ventures,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Yassir,2,Accelerator/Incubator,01-Jan-2020,$0.15M,$0.26M,~$34.1M,~$34.3M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Yassir,3,Early Stage VC,01-Apr-2020,~$6M,$0.26M,~$34M,$40.00M,Unpopular Ventures,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Yassir,4,Early Stage VC (Series A),05-Oct-2021,$37.35M,$37.61M,$127.65M,$165.00M,WndrCo,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Yassir,5,Later Stage VC (Series B),13-Oct-2022,$150.00M,$187.61M,$450.00M,$600.00M,Bond,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Yassir,6,Later Stage VC,01-Jun-2023,~$90M,$187.61M,~$510M,~$600M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Yassir,7,Later Stage VC,01-Sep-2024,~$150M,$187.61M,$450M,$600M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
SpotOn,1,Seed Round,16-Sep-2011,~$3M,~$3M,~$16.8M,~$19.8M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
SpotOn,2,Angel (individual),17-Aug-2012,$5.00M,$5.00M,$27.00M,$30.95M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
SpotOn,3,Seed Round,18-Jun-2018,$20.00M,$25.00M,$23.00M,$43.00M,n.d.,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
SpotOn,4,Later Stage VC (Series A),24-May-2019,$40.00M,$65.00M,$120.00M,$160.00M,Franklin Templeton,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
SpotOn,5,Later Stage VC (Series B),11-Mar-2020,$50.00M,$115.00M,$230.00M,$280.00M,01 Advisors,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
SpotOn,6,Later Stage VC (Series C),23-Sep-2020,$60.00M,$175.00M,$500.00M,$560.00M,DST Global,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
SpotOn,7,Later Stage VC (Series D),26-May-2021,$125.00M,$300.00M,$1.75B,$1.88B,Andreessen Horowitz,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
SpotOn,8,Later Stage VC (Series E),13-Sep-2021,$300.00M,$600.00M,$2.85B,$3.15B,Andreessen Horowitz,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
SpotOn,9,Later Stage VC (Series F),18-May-2022,$300.00M,$900.00M,$3.30B,$3.60B,Dragoneer Investment Group,Completed,Generating Revenue,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,1,University Spin-Out,01-Jan-2015,~$2.4M,~$2.4M,~$13.7M,~$16.1M,n.d.,Completed,Startup,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,2,Accelerator/Incubator,01-Jan-2015,~$2.4M,~$4.8M,~$13.7M,~$16.1M,n.d.,Completed,Startup,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,3,Grant,15-Jun-2015,$0.06M,~$4.9M,~$17.8M,~$17.8M,Government of France,Completed,Clinical Trials - Phase 1,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,4,Seed Round,11-Sep-2017,$1.04M,$1.04M,~$29.8M,~$30.8M,n.d.,Completed,Clinical Trials - Phase 1,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,5,Grant,01-Jan-2018,$4.05M,$1.04M,~$33.4M,~$33.4M,Government of France,Completed,Clinical Trials - Phase 1,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,6,Early Stage VC (Series A),27-Jun-2018,$10.95M,$11.99M,$26.00M,$36.95M,n.d.,Completed,Clinical Trials - Phase 1,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,7,Later Stage VC (Series B),29-Jun-2020,$25.23M,$37.21M,$50.41M,$75.63M,Giammaria Giuliani,Completed,Clinical Trials - Phase 2,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,8,Later Stage VC,16-Dec-2020,$7.21M,$44.42M,$70.06M,$77.27M,n.d.,Completed,Clinical Trials - Phase 2,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,9,Grant,25-Jan-2022,$0.34M,$44.42M,~$95.5M,~$95.5M,Government of France,Completed,Clinical Trials - Phase 2,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,10,Accelerator/Incubator,28-Feb-2022,$5.41M,$49.84M,~$34.6M,~$40M,n.d.,Completed,Clinical Trials - Phase 1,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,11,Later Stage VC,17-Jun-2022,$7.79M,$57.62M,$95.87M,$103.66M,n.d.,Completed,Clinical Trials - Phase 3,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,12,Later Stage VC,10-Feb-2023,$12.15M,$69.77M,$118.63M,$130.78M,Innosuisse,Completed,Clinical Trials - Phase 3,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,13,Grant,02-May-2023,$2.78M,$69.77M,~$137.2M,~$137.2M,Innosuisse,Completed,Clinical Trials - Phase 3,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
CUTISS,14,Later Stage VC (Series C),10-Sep-2025,$69.69M,$139.46M,$144.83M,$214.52M,"Giammaria Giuliani, Shiloh Advisors",Completed,Clinical Trials - Phase 3,PitchBook_Deals_NewBatch_Part1.csv; PitchBook_concatene_all1.csv
Trusted Health,10,Debt Refinancing,06-Jan-2023,$150.00M,$355.50M,$600M,$650M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Trusted Health,9,Debt - General,02-Dec-2022,n.d.,$205.50M,~$650M,~$650M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Trusted Health,8,Accelerator/Incubator,26-Jul-2022,~$6M,$205.50M,~$34M,~$40M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Trusted Health,7,Later Stage VC,14-Feb-2022,$75.00M,$205.50M,~$575M,~$650M,Greenspring Associates,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Trusted Health,6,Secondary Transaction - Private,31-Dec-2021,$9.03M,$130.50M,~$650M,~$650M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Trusted Health,5,Later Stage VC (Series C),13-Aug-2021,$50.00M,$130.50M,$600.00M,$650.00M,Greenspring Associates,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Trusted Health,4,Early Stage VC (Series B),09-Apr-2020,$55.00M,$80.50M,$190.00M,$234.60M,"Craft Ventures, Felicis",Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Trusted Health,3,Early Stage VC (Series A),22-Jul-2019,$20.00M,$25.50M,$50.00M,$70.00M,Craft Ventures,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Trusted Health,2,Seed Round,14-Aug-2018,$4.00M,$5.50M,$12.00M,$16.00M,Felicis,Completed,Startup,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Trusted Health,1,Seed Round,24-Aug-2017,$1.50M,$1.50M,$4.50M,$6.00M,Founder Collective,Completed,Startup,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
World Energy Consortium,—,NO DEALS DATA,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Utopia (Financial Software),4,Merger/Acquisition,11-Nov-2024,n.d.,$25.29M,~$161.4M,~$161.4M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Utopia (Financial Software),3,Secondary Transaction - Private,n.d.,n.d.,$25.29M,~$113.8M,~$113.8M,n.d.,n.d.,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Utopia (Financial Software),2,Early Stage VC (Series A),16-May-2022,$23.80M,$25.29M,$90.00M,$113.80M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Utopia (Financial Software),1,Early Stage VC (Series A),n.d.,$1.49M,$1.49M,$10.00M,$11.49M,n.d.,n.d.,Startup,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
4D Sight,5,Later Stage VC,31-Aug-2022,$1.70M,$8.64M,$63.30M,$65.00M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
4D Sight,4,Early Stage VC,07-Nov-2021,$6.61M,$6.94M,$45.56M,$52.17M,Riot Games,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
4D Sight,3,Accelerator/Incubator,01-Jan-2020,~$75K,$0.33M,~$425K,~$500K,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
4D Sight,2,Seed Round,15-Mar-2020,$0.33M,$0.33M,$0.40M,$0.52M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
4D Sight,1,Accelerator/Incubator,n.d.,~$1.7M,~$10.4M,$63.3M,$65M,n.d.,n.d.,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Aareal Bank,—,SERVICE PROVIDER PROFILE — no deal history,n.d.,n.d.,n.d.,n.d.,$1.91B,n.d.,n.d.,n.d.,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Laboratorie X.o SAS,—,NOT FOUND in PitchBook,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Astera Labs,7,Secondary Transaction - Private,22-Nov-2024,$4.85M,$946.32M,~$6.15B,~$6.15B,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Astera Labs,6,IPO,20-Mar-2024,$819.72M,$946.32M,$4.89B,$5.60BE,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Astera Labs,5,Later Stage VC (Series D),17-Nov-2022,$150.00M,$235.00M,$3.00B,$3.15B,Fidelity,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Astera Labs,4,Later Stage VC (Series C),27-Sep-2021,$50.00M,$85.00M,$900.00M,$950.00M,Fidelity,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Astera Labs,3,Early Stage VC (Series B),11-Aug-2020,$26.00M,$35.00M,$68.00M,$94.00M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Astera Labs,2,Early Stage VC (Series A),05-Apr-2018,$6.35M,$9.00M,$8.00M,$14.35M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Astera Labs,1,Seed Round,n.d.,$2.65M,$2.65M,$4.89B,$5.6B,n.d.,n.d.,Startup,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Bonum Therapeutics,6,Later Stage VC,17-Apr-2026,$26.91M,$127.46M,$89.09M,$116.00M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Bonum Therapeutics,5,Secondary Transaction - Private,n.d.,n.d.,$100.55M,~$55.3M,~$55.3M,n.d.,n.d.,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Bonum Therapeutics,4,Early Stage VC (Series A),15-Nov-2022,$93.00M,$100.55M,$40.00M,$130.00M,Vivo Capital,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Bonum Therapeutics,3,Early Stage VC (Series B),22-Dec-2021,$1.19M,$7.55M,$10.00M,$11.19M,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Bonum Therapeutics,2,Early Stage VC (Series A),n.d.,$6.20ME,$6.37M,$3.50M,$9.70M,Vivo Capital,n.d.,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
Bonum Therapeutics,1,Seed Round,n.d.,$0.17ME,$0.17M,$0.50M,$0.67M,n.d.,n.d.,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
CG Oncology,9,2PO,13-Dec-2024,$257.60M,$955.17M,~$1.12B,~$1.38B,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
CG Oncology,8,Secondary Transaction - Open Market,23-Jul-2024,$30.82M,$697.57M,~$1.3B,~$1.3B,n.d.,Completed,Generating Revenue,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
CG Oncology,7,IPO,25-Jan-2024,$380.00M,$697.57M,$826.16M,$1.21BE,n.d.,Completed,Clinical Trials - Phase 3,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
CG Oncology,6,Later Stage VC (Series F),28-Jul-2023,$105.00M,$317.57M,$520.00M,$625.00M,"Foresite Capital, TCG Crossover",Completed,Clinical Trials - Phase 3,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
CG Oncology,5,Later Stage VC (Series E),01-Oct-2022,$120.00M,$212.57M,$280.00M,$400.00M,"Decheng Capital, Longitude Capital, ORI Capital",Completed,Clinical Trials - Phase 3,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
CG Oncology,4,Later Stage VC (Series D),10-Dec-2020,$47.00M,$92.57M,$160.00M,$207.00M,Kissei Pharmaceutical,Completed,Clinical Trials - Phase 3,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
CG Oncology,3,Later Stage VC (Series C),18-Mar-2019,$22.00M,$45.57M,$31.00M,$53.00M,ORI Capital,Completed,Clinical Trials - Phase 3,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
CG Oncology,2,Later Stage VC (Series B),05-Aug-2015,$10.00M,$23.57M,$40.00M,$50.00M,"Ally Bridge Group, WI Harper Group",Completed,Startup,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
CG Oncology,1,Early Stage VC (Series A),n.d.,~$383.8M,$13.57M,$826.16M,$1.21B,Ally Bridge Group,n.d.,Startup,PitchBook_NewBatch_Part2_Session.csv; PitchBook_concatene_all1.csv
